sentiment,text,length
1,"I love nsync, true. i am a huge fan, but this is just a story told by a Bristish woman. I bought it expecting the NSYNCers to be saying SOMETHING but they say NOTHING!! Trust me, save your pennies for a cd where NSYNC has thier say in the cd.",242
1,"I have chinch bugs eating my St Augustine floratam grass (Ft Myers, Fl). I used that product to prevent them, and treat them with no success at all. I used a professional grade spreader to distribute the product evenly on my yard (2 pounds per 1000 sqf).I still have chinch bugs. I am switching to another product such as TALSTAR.Chinch bugs are known to be very resistant to most pesticides used even DDT.",406
1,"My title for this review basically states on how I feel about this game. If I can beat a game within 24 hours and not really remember the story then I'm definately not giving it a good review. The game play is too much like Devil May Cry. I must say the cutscenes were good, but that's it. I bought this the day it came out and also beat it the day it came out. If you like repeative, easy games than this is for you.",417
1,"this curling iron i guess is pretty much worth the money, i have fine, very thin hair which is hard to curl regardless, but this curling iron literally didnt do anything to my hair. the size is perfect!! but my curls fall out very fast or dont even curl at all. gets hot, but not hot enough!",291
1,"Bought it; didn't work. Returned it for another---didn't work. Tried both on Mac and PC, on USB ports that worked with Palm's hotsync cradle.Called tech support . . . they concluded that it wouldn't work.So I returned it for store credit.Bottom line: DO NOT WASTE YOUR MONEY OR TIME ON THIS PRODUCT.",299
1,"Great cast ,great acting, horrible script HORRIBLE directing. If u can get past the first 50 min its tolerable. I regret the 7 bucks I paid to see this the previws looked amazing! But,I was mistaken.Please listen to me and ATLEAT rent it before you buy it!!",257
1,Yes its cheap but its not pure.Swanson claims they test their stuff for purity but you cannot get a copy of the results.I found contaminates in the product.,156
1,"I suspect the device probably works best on flat surfaces and not corners. I had trouble with the glue not staying with the surface of the car, just popped off after several tries....",183
1,"This is the second BluRay of this title that you sent. Both Blu Ray disc are unplayable in Australia. This is despite Blu Ray being region free. I tried the dvd in three different BluRay players, all with the same resulting message...that the player and disc were incompatable.Even the normal dvd qaulity was not good, with the dvd sticking on a couple of occasions.I will not buy BluRay from you again",402
1,Supposedly sent on January 9th. Emailed on January 26th and they said they'd send a replacement. Received an email within an hour after the first one saying they were out of stock and would send when they came in. Emailed again on February 4th and told them to cancel if no product was in. Received email the next day saying the book was in and sending that day. Today is February 11th and no book yet.,402
